Make,Type,Origin,Color,Options,Engine_Size,Fuel_Type,Gear_Type,Mileage,Region,Price,Car_Age
Toyota,Innova,Saudi,White,Full,2.7,Gas,Automatic,139400,Tabouk,58000,8
Mazda,CX9,Saudi,Grey,Full,4.0,Gas,Automatic,51000,Riyadh,130000,5
Ford,Taurus,Other,Black,Semi Full,1.7,Gas,Automatic,92595,Riyadh,83000,8
Dodge,Durango,Saudi,White,Semi Full,5.7,Gas,Automatic,200900,Jeddah,30000,14
Toyota,Fortuner,Saudi,White,Full,2.7,Gas,Automatic,209,Riyadh,72000,10
Nissan,Bus Urvan,Saudi,White,Standard,2.5,Gas,Manual,106000,Dammam,65000,9
GMC,Yukon,Saudi,Red,Standard,5.3,Gas,Automatic,92000,Dammam,90000,11
Lexus,IS,Saudi,Bronze,Full,3.5,Gas,Automatic,181000,Riyadh,60000,10
Toyota,Corolla,Saudi,White,Standard,1.6,Gas,Automatic,233000,Jubail,25000,12
Kia,Sorento,Saudi,Black,Semi Full,3.3,Gas,Automatic,182000,Dammam,30000,10
Hyundai,Creta,Saudi,Silver,Semi Full,1.6,Gas,Automatic,120000,Jeddah,50000,8
Ford,Explorer,Saudi,Black,Standard,3.5,Gas,Automatic,228000,Riyadh,65000,9
Toyota,Hilux,Saudi,White,Full,2.7,Gas,Manual,71000,Al-Medina,62000,7
Hyundai,Sonata,Saudi,Silver,Semi Full,2.4,Gas,Automatic,53000,Dammam,79000,6
Kia,Cerato,Saudi,White,Standard,1.6,Gas,Automatic,170000,Riyadh,27000,10
Hyundai,Accent,Saudi,White,Standard,1.4,Gas,Automatic,79000,Dammam,33000,7
Mercedes,E,Other,Black,Standard,3.0,Gas,Automatic,110440,Riyadh,98000,9
Toyota,Avalon,Saudi,White,Semi Full,3.5,Gas,Automatic,340000,Tabouk,43000,11
Hyundai,Sonata,Saudi,White,Full,2.6,Gas,Automatic,280,Riyadh,25000,12
Dodge,Charger,Other,Another Color,Full,5.7,Gas,Automatic,100000,Dammam,109000,9
Nissan,Sentra,Saudi,White,Standard,1.6,Gas,Automatic,50700,Riyadh,37000,8
Chevrolet,Silverado,Saudi,Silver,Standard,4.3,Gas,Automatic,70000,Abha,77000,7
Mercedes,C,Other,White,Semi Full,2.0,Gas,Automatic,76000,Riyadh,102000,9
Nissan,Altima,Saudi,White,Semi Full,3.0,Gas,Automatic,85000,Riyadh,58000,8
Ford,Taurus,Saudi,Black,Full,3.0,Gas,Automatic,197000,Riyadh,58000,10
Nissan,Navara,Saudi,White,Semi Full,2.0,Gas,Manual,45000,Riyadh,50000,10
Kia,Optima,Saudi,Navy,Semi Full,2.0,Gas,Automatic,191,Riyadh,38500,10
Kia,Optima,Saudi,Navy,Semi Full,2.0,Gas,Automatic,190000,Riyadh,38000,10
Nissan,Juke,Saudi,Navy,Semi Full,2.0,Gas,Automatic,68000,Riyadh,35000,11
Hyundai,Accent,Saudi,White,Standard,1.4,Gas,Automatic,51000,Riyadh,34000,7
Toyota,Prado,Saudi,Grey,Semi Full,4.0,Gas,Automatic,67000,Riyadh,90000,9
Toyota,FJ,Saudi,White,Standard,4.0,Gas,Automatic,68500,Riyadh,117000,5
Ford,Fusion,Saudi,Grey,Semi Full,2.5,Gas,Automatic,85000,Riyadh,35000,10
Hyundai,H1,Other,Brown,Semi Full,7.0,Gas,Automatic,40000,Qassim,63000,7
Kia,Optima,Saudi,Silver,Semi Full,2.4,Gas,Automatic,131000,Riyadh,59000,7
Toyota,Corolla,Saudi,Silver,Standard,1.6,Gas,Automatic,186000,Al-Medina,27000,12
Ford,Van,Saudi,White,Semi Full,6.8,Gas,Automatic,40000,Abha,40000,12
Hyundai,Azera,Saudi,Silver,Full,3.0,Gas,Automatic,215515,Riyadh,42000,10
Toyota,Land Cruiser,Saudi,Bronze,Standard,4.6,Gas,Manual,350000,Dammam,86000,12
Kia,Cerato,Gulf Arabic,Silver,Standard,1.6,Gas,Automatic,141000,Dammam,25000,10
Kia,Seltos,Saudi,Red,Semi Full,1.6,Gas,Automatic,10000,Riyadh,75000,4
Nissan,Sunny,Saudi,Silver,Standard,1.5,Gas,Automatic,66000,Al-Medina,29000,6
Toyota,Corolla,Saudi,Another Color,Semi Full,1.6,Gas,Automatic,39000,Jeddah,69000,5
GMC,Yukon,Saudi,Golden,Semi Full,5.3,Gas,Automatic,30000,Aseer,158000,8
Chevrolet,Tahoe,Saudi,Another Color,Semi Full,5.3,Gas,Automatic,172000,Jeddah,60000,12
Kia,Cadenza,Saudi,Silver,Standard,3.0,Gas,Automatic,93000,Riyadh,57000,8
Ford,Taurus,Saudi,Black,Standard,3.5,Gas,Automatic,140000,Dammam,64000,10
Toyota,Previa,Gulf Arabic,White,Full,2.4,Gas,Automatic,156000,Riyadh,56500,10
Chrysler,C300,Saudi,Black,Standard,3.6,Gas,Automatic,133000,Riyadh,70000,8
Toyota,Hilux,Gulf Arabic,White,Full,2.7,Gas,Manual,15000,Riyadh,105500,5
Toyota,Hilux,Gulf Arabic,White,Semi Full,2.7,Gas,Manual,15000,Riyadh,105000,5
GMC,Sierra,Saudi,Navy,Standard,5.3,Gas,Automatic,126000,Riyadh,111000,7
Lexus,RX,Gulf Arabic,Brown,Full,3.5,Gas,Automatic,176700,Riyadh,130000,9
Toyota,Hilux,Gulf Arabic,White,Semi Full,2.7,Gas,Manual,49000,Riyadh,103000,5
Kia,Sportage,Saudi,Navy,Full,1.6,Gas,Automatic,7688,Riyadh,67000,5
Toyota,Innova,Saudi,White,Full,2.7,Gas,Automatic,84000,Riyadh,69000,9
Honda,Odyssey,Gulf Arabic,Brown,Full,2.7,Gas,Automatic,123000,Riyadh,59000,10
Lexus,LS,Saudi,White,Full,4.6,Gas,Automatic,202000,Riyadh,133000,11
Toyota,Prado,Gulf Arabic,White,Full,4.0,Gas,Automatic,58000,Riyadh,151000,6
Chevrolet,Tahoe,Saudi,Blue,Full,5.6,Gas,Automatic,168000,Riyadh,115500,9
Mazda,3,Saudi,Another Color,Standard,2.0,Gas,Automatic,31000,Al-Medina,54000,7
Mazda,3,Saudi,Another Color,Standard,1.8,Gas,Automatic,53000,Al-Medina,54000,7
Mazda,3,Saudi,Another Color,Standard,1.8,Gas,Automatic,54000,Al-Medina,54000,7
Mazda,3,Saudi,Silver,Standard,1.8,Gas,Automatic,23000,Al-Medina,55000,7
Mazda,CX3,Saudi,Blue,Semi Full,2.9,Gas,Automatic,78000,Al-Medina,54000,7
Mazda,CX3,Saudi,White,Standard,2.0,Gas,Automatic,30000,Al-Medina,54000,7
Mazda,CX3,Saudi,Another Color,Standard,2.0,Gas,Automatic,31000,Al-Medina,55000,7
Mazda,3,Saudi,White,Standard,1.6,Gas,Automatic,53000,Al-Medina,46500,6
Toyota,Prado,Gulf Arabic,White,Full,4.0,Gas,Automatic,82000,Riyadh,149500,6
Hyundai,Accent,Saudi,Black,Standard,1.4,Gas,Automatic,105000,Riyadh,35000,7
Porsche,Panamera,Saudi,White,Full,5.7,Gas,Automatic,108000,Al-Medina,99000,14
Mercedes,S,Saudi,White,Full,3.8,Gas,Automatic,203000,Al-Medina,98000,14
Honda,Accord,Saudi,Silver,Full,1.5,Gas,Automatic,70000,Al-Medina,96000,7
Mercedes,S,Gulf Arabic,White,Full,3.8,Gas,Automatic,132000,Al-Medina,90000,14
Mercedes,S,Saudi,Brown,Full,3.8,Gas,Automatic,114000,Al-Medina,88000,15
Toyota,Avalon,Saudi,Black,Full,3.8,Gas,Automatic,156000,Al-Medina,73000,11
Chevrolet,Camaro,Saudi,Grey,Full,5.7,Gas,Automatic,137000,Al-Medina,63000,12
Mazda,CX3,Saudi,Brown,Standard,2.0,Gas,Automatic,49000,Al-Medina,55000,7
Hyundai,Elantra,Saudi,White,Standard,1.6,Gas,Automatic,84000,Al-Medina,51000,6
Mazda,3,Saudi,Black,Standard,1.6,Gas,Automatic,99000,Al-Medina,45000,7
Toyota,Innova,Saudi,White,Standard,2.5,Gas,Automatic,163000,Al-Medina,39000,11
Toyota,Hilux,Gulf Arabic,White,Semi Full,2.7,Gas,Manual,27000,Riyadh,104500,5
Lexus,ES,Gulf Arabic,White,Full,3.5,Gas,Automatic,128000,Riyadh,93500,7
Toyota,Previa,Gulf Arabic,White,Standard,2.4,Gas,Automatic,139000,Riyadh,62000,8
Mazda,3,Gulf Arabic,White,Semi Full,2.0,Gas,Automatic,129000,Riyadh,31000,9
Toyota,Hilux,Saudi,White,Full,2.7,Gas,Manual,119000,Najran,69000,8
Nissan,Pathfinder,Saudi,Silver,Semi Full,3.5,Gas,Automatic,127000,Riyadh,38000,12
Hyundai,Elantra,Saudi,Grey,Standard,2.0,Gas,Automatic,146000,Riyadh,40000,8
Toyota,Camry,Saudi,White,Full,3.5,Gas,Automatic,26000,Dammam,126000,5
Nissan,VTC,Saudi,Grey,Standard,4.8,Gas,Automatic,100,Arar,138000,6
Mitsubishi,Pajero,Gulf Arabic,White,Full,3.8,Gas,Automatic,260000,Riyadh,60000,9
Toyota,Hilux,Saudi,White,Full,2.7,Gas,Automatic,22000,Al-Ahsa,120000,5
Chrysler,300,Other,Black,Full,5.7,Gas,Automatic,188000,Al-Ahsa,57000,11
Kia,Carens,Saudi,Black,Standard,2.0,Gas,Automatic,102000,Al-Ahsa,40000,10
Hyundai,Accent,Saudi,White,Semi Full,1.4,Gas,Automatic,95000,Al-Ahsa,41000,7
Ford,Edge,Saudi,White,Semi Full,3.5,Gas,Automatic,198000,Al-Ahsa,69000,9
Toyota,Corolla,Saudi,Silver,Standard,1.6,Gas,Automatic,110000,Al-Ahsa,51000,7
Kia,Rio,Saudi,Grey,Full,1.4,Gas,Automatic,91000,Al-Ahsa,37000,9
Chrysler,300,Saudi,Silver,Full,5.7,Gas,Automatic,157000,Al-Ahsa,127000,7
Ford,Other,Saudi,Another Color,Full,3.2,Gas,Automatic,15500,Riyadh,90000,9
Lexus,IS,Saudi,Grey,Full,3.5,Gas,Automatic,69000,Jazan,150000,8
Hyundai,Sonata,Saudi,White,Standard,2.4,Gas,Automatic,105000,Al-Ahsa,55000,8
Fiat,Doblo,Saudi,White,Standard,1.4,Gas,Manual,119000,Al-Ahsa,25000,10
Ford,Taurus,Other,Red,Semi Full,3.5,Gas,Automatic,108000,Al-Ahsa,88000,6
Nissan,Sentra,Saudi,Silver,Semi Full,1.6,Gas,Automatic,62000,Al-Ahsa,41000,7
Hyundai,Tucson,Other,Brown,Semi Full,2.4,Gas,Automatic,119800,Jeddah,57000,9
Nissan,Datsun,Other,White,Standard,2.4,Gas,Manual,282,Riyadh,24000,11
Chevrolet,Suburban,Other,Black,Full,5.3,Gas,Automatic,263,Taef,32000,17
Toyota,Corolla,Saudi,Grey,Standard,1.6,Gas,Automatic,65000,Taef,52000,7
Chrysler,C300,Saudi,White,Full,5.7,Gas,Automatic,200,Makkah,55000,12
Volkswagen,Beetle,Saudi,Blue,Full,6.0,Gas,Automatic,130000,Makkah,55000,10
Nissan,VTC,Saudi,White,Standard,4.8,Gas,Manual,340000,Al-Ahsa,49000,10
Ford,Fusion,Other,Silver,Semi Full,2.5,Gas,Automatic,300000,Dammam,18000,13
Hyundai,Azera,Saudi,White,Semi Full,2.4,Gas,Automatic,36000,Riyadh,48000,9
Mitsubishi,Pajero,Saudi,White,Semi Full,3.5,Gas,Automatic,193000,Riyadh,45000,9
Nissan,Patrol,Saudi,White,Semi Full,4.8,Gas,Automatic,247000,Jeddah,75000,10
Lexus,NX,Saudi,White,Full,2.0,Gas,Automatic,4100,Jeddah,170000,5
Mercedes,S,Saudi,Brown,Full,3.8,Gas,Automatic,137000,Jeddah,85000,14
Nissan,Sunny,Other,White,Semi Full,1.5,Gas,Automatic,46000,Jeddah,32000,6
GMC,Yukon,Saudi,Golden,Semi Full,5.3,Gas,Automatic,280000,Taef,42000,17
Nissan,Navara,Saudi,White,Standard,2.5,Gas,Manual,7000,Jeddah,65000,9
Nissan,Patrol,Saudi,White,Standard,4.8,Gas,Automatic,59000,Jeddah,83000,9
Dodge,Charger,Other,Red,Full,5.7,Gas,Automatic,300000,Jeddah,35000,11
Toyota,Hilux,Saudi,White,Full,2.7,Gas,Manual,190000,Al-Baha,65000,9
Mitsubishi,Pajero,Saudi,Another Color,Full,3.8,Gas,Automatic,28000,Jeddah,88000,8
Nissan,Land Cruiser Pickup,Saudi,White,Semi Full,6.0,Gas,Manual,236564,Taef,37000,14
Lexus,RX,Saudi,Grey,Standard,3.5,Gas,Automatic,70000,Jeddah,95000,10
Chevrolet,Tahoe,Other,Another Color,Full,5.3,Gas,Automatic,128,Jeddah,35000,18
Mercedes,E,Saudi,White,Full,3.0,Gas,Automatic,94000,Riyadh,110000,9
GMC,Yukon,Other,Black,Full,5.3,Gas,Automatic,63860,Jeddah,175000,5
Ford,Edge,Saudi,Brown,Full,3.5,Gas,Automatic,76200,Dammam,77000,9
Mitsubishi,Pajero,Saudi,Black,Full,3.8,Gas,Automatic,251000,Jeddah,65000,8
Hyundai,H1,Other,Grey,Semi Full,2.4,Gas,Automatic,280000,Makkah,32000,9
Hyundai,Tucson,Saudi,Bronze,Semi Full,2.0,Gas,Automatic,22000,Jeddah,80000,5
Nissan,Sentra,Saudi,White,Semi Full,1.6,Gas,Automatic,7000,Aseer,55000,5
Volkswagen,Passat,Other,Silver,Full,2.5,Diesel,Automatic,70000,Jeddah,73000,10
Ford,Expedition,Saudi,Silver,Standard,5.4,Gas,Automatic,360000,Riyadh,30000,13
Dodge,Charger,Saudi,Red,Full,5.7,Gas,Automatic,144000,Yanbu,59000,12
Mercedes,C,Other,Navy,Full,2.2,Gas,Automatic,95000,Jeddah,127000,9
Toyota,Avalon,Saudi,White,Standard,1.2,Gas,Automatic,200000,Riyadh,80000,8
Lexus,ES,Other,Bronze,Semi Full,3.5,Gas,Automatic,104000,Al-Ahsa,98000,9
Chrysler,C300,Other,Silver,Semi Full,3.6,Gas,Automatic,77000,Al-Ahsa,82000,8
Chrysler,C300,Other,White,Semi Full,3.6,Gas,Automatic,100000,Al-Ahsa,79500,9
Kia,Rio,Saudi,Silver,Standard,1.4,Gas,Automatic,119000,Dammam,20000,9
GAC,GS3,Saudi,White,Full,1.3,Gas,Automatic,9000,Al-Ahsa,57000,4
Toyota,Sequoia,Saudi,Grey,Semi Full,5.7,Gas,Automatic,349900,Makkah,25000,16
INFINITI,QX,Saudi,Grey,Full,5.0,Gas,Automatic,123000,Riyadh,70000,10
Toyota,Fortuner,Saudi,White,Semi Full,2.7,Gas,Automatic,37000,Dammam,107000,6
Hyundai,Sonata,Saudi,Another Color,Standard,2.4,Gas,Automatic,68000,Riyadh,53000,7
Kia,Rio,Saudi,Red,Standard,1.6,Gas,Automatic,150,Riyadh,22000,10
Kia,Sportage,Saudi,White,Standard,2.0,Gas,Automatic,129000,Dammam,60000,7
Changan,Eado,Saudi,Brown,Full,1.6,Gas,Automatic,1000,Jeddah,60000,4
Maserati,Quattroporte,Saudi,Navy,Full,3.0,Gas,Automatic,125000,Dammam,125000,10
Hyundai,Accent,Saudi,White,Standard,1.4,Gas,Automatic,108000,Dammam,34000,7
Nissan,Datsun,Saudi,White,Semi Full,2.4,Gas,Manual,39000,Dammam,52000,9
Ford,Taurus,Saudi,White,Standard,3.0,Gas,Automatic,77000,Riyadh,77000,6
Lexus,GS,Gulf Arabic,White,Full,1.0,Gas,Automatic,69000,Al-Ahsa,163000,8
Hyundai,Santa fe,Saudi,White,Full,3.3,Gas,Automatic,131000,Al-Ahsa,60000,9
Toyota,Land Cruiser,Saudi,White,Full,4.6,Gas,Automatic,228000,Dammam,160000,9
Toyota,Hilux,Saudi,White,Semi Full,2.7,Gas,Manual,31000,Dammam,72000,7
Chevrolet,Caprice,Saudi,Silver,Standard,6.0,Gas,Automatic,93000,Dammam,79000,12
Ford,Edge,Saudi,White,Full,2.5,Gas,Automatic,186000,Al-Ahsa,54000,11
Ford,Edge,Gulf Arabic,White,Full,1.7,Gas,Automatic,60000,Al-Ahsa,105000,8
Dodge,Charger,Saudi,Red,Standard,3.6,Gas,Automatic,300,Jeddah,38000,13
Mercedes,C,Gulf Arabic,Silver,Full,2.0,Gas,Automatic,57000,Dammam,175000,7
Hyundai,Accent,Saudi,Grey,Standard,1.4,Gas,Automatic,115300,Dammam,35000,6
Audi,A6,Saudi,White,Full,3.5,Gas,Automatic,79000,Jeddah,85000,11
Mercedes,C,Saudi,Another Color,Full,2.0,Gas,Automatic,46000,Jeddah,142000,9
Toyota,Corolla,Gulf Arabic,Silver,Semi Full,2.5,Gas,Automatic,96000,Tabouk,40000,10
Geely,Azkarra,Saudi,Grey,Full,1.5,Gas,Automatic,20000,Qassim,78000,4
Mercury,Marquis,Other,White,Full,3.0,Gas,Automatic,250,Tabouk,30000,15
Kia,Cerato,Gulf Arabic,White,Standard,1.6,Gas,Automatic,215000,Al-Medina,30000,7
Toyota,Innova,Saudi,White,Full,2.7,Gas,Automatic,198,Riyadh,48000,10
Kia,Carens,Saudi,White,Standard,2.0,Gas,Automatic,147,Riyadh,32000,10
Toyota,Fortuner,Saudi,White,Semi Full,2.7,Gas,Automatic,28000,Dammam,110000,5
Toyota,Land Cruiser,Saudi,White,Standard,4.5,Gas,Manual,86000,Dammam,90000,19
Toyota,Land Cruiser,Saudi,White,Full,4.5,Gas,Automatic,199000,Dammam,77000,19
Toyota,Land Cruiser,Saudi,Another Color,Full,4.5,Gas,Automatic,215000,Dammam,79000,19
Toyota,Hilux,Saudi,White,Semi Full,2.7,Gas,Manual,201000,Dammam,85000,7
Nissan,Pathfinder,Saudi,Silver,Semi Full,6.0,Gas,Automatic,23800,Riyadh,40000,11
Jeep,Grand Cherokee,Saudi,Silver,Standard,3.6,Gas,Automatic,148,Jeddah,69500,10
Nissan,Datsun,Saudi,White,Full,2.4,Gas,Manual,200000,Taef,35000,10
Mitsubishi,Pajero,Saudi,White,Full,3.8,Gas,Automatic,62000,Aseer,82000,7
Jaguar,XF,Saudi,Black,Full,2.0,Gas,Automatic,100000,Aseer,95000,8
Mercedes,C,Other,Grey,Full,2.0,Gas,Automatic,91000,Aseer,138000,7
Mazda,CX5,Saudi,White,Standard,2.5,Gas,Automatic,84000,Hail,75000,6
Chevrolet,Suburban,Saudi,Black,Full,5.3,Gas,Automatic,300000,Qurayyat,30000,18
Ford,Victoria,Saudi,Another Color,Standard,4.6,Gas,Automatic,128000,Yanbu,43000,14
Mazda,CX5,Saudi,Blue,Full,2.5,Gas,Automatic,4950,Makkah,117000,4
GMC,Yukon,Saudi,White,Full,5.3,Gas,Automatic,19400,Yanbu,95000,12
Toyota,Hilux,Saudi,White,Standard,1.5,Gas,Manual,25788,Makkah,30000,16
Toyota,Prado,Saudi,White,Semi Full,4.0,Gas,Automatic,131000,Qassim,137000,7
Audi,A7,Saudi,Grey,Full,3.0,Gas,Automatic,130000,Dammam,125000,9
Chevrolet,Impala,Saudi,White,Semi Full,3.5,Gas,Automatic,51000,Riyadh,62000,9
Chevrolet,Tahoe,Saudi,Another Color,Semi Full,5.3,Gas,Automatic,206000,Riyadh,37000,14
Hyundai,Sonata,Saudi,White,Full,2.4,Gas,Automatic,230000,Aseer,45000,9
GMC,Yukon,Saudi,Bronze,Semi Full,5.3,Gas,Automatic,7800,Dammam,110000,12
Toyota,Camry,Gulf Arabic,White,Standard,2.5,Gas,Automatic,130000,Jeddah,37000,11
Geely,Azkarra,Saudi,White,Full,1.5,Gas,Automatic,23000,Dammam,75000,4
Hyundai,Sonata,Saudi,Grey,Semi Full,2.4,Gas,Automatic,179000,Makkah,42000,7
Toyota,Land Cruiser,Gulf Arabic,White,Full,4.6,Gas,Automatic,213000,Dammam,142000,11
Toyota,Land Cruiser,Gulf Arabic,White,Full,4.6,Gas,Automatic,280000,Dammam,140000,10
Toyota,Land Cruiser,Saudi,White,Full,4.6,Gas,Automatic,281000,Dammam,135000,12
Toyota,Land Cruiser,Gulf Arabic,White,Semi Full,4.6,Gas,Automatic,248000,Dammam,135000,10
Toyota,Land Cruiser,Gulf Arabic,White,Full,4.6,Gas,Automatic,308000,Dammam,120000,12
Toyota,Innova,Saudi,White,Standard,2.7,Gas,Automatic,50000,Dammam,83000,5
Toyota,Rav4,Saudi,White,Semi Full,2.5,Gas,Automatic,74000,Dammam,79000,7
Mazda,CX9,Gulf Arabic,White,Full,3.7,Gas,Automatic,193000,Dammam,68000,9
Ford,Expedition,Saudi,Black,Semi Full,5.4,Gas,Automatic,151000,Dammam,65000,11
Nissan,X-Trail,Saudi,White,Semi Full,2.5,Gas,Automatic,99000,Dammam,62000,8
Hyundai,H1,Saudi,Silver,Semi Full,2.4,Gas,Automatic,91000,Dammam,52000,9
Ford,Expedition,Saudi,Black,Standard,5.4,Gas,Automatic,190000,Dammam,50000,12
Toyota,Camry,Saudi,White,Standard,2.5,Gas,Automatic,277000,Dammam,48000,10
Ford,Expedition,Saudi,Silver,Standard,5.4,Gas,Automatic,207000,Dammam,47000,13
Toyota,Camry,Saudi,Silver,Standard,2.5,Gas,Automatic,327000,Dammam,46000,8
Toyota,Camry,Saudi,Silver,Standard,2.5,Gas,Automatic,319000,Dammam,46000,8
Kia,Carnival,Saudi,Bronze,Semi Full,3.3,Gas,Automatic,243000,Dammam,46000,9
Nissan,Navara,Saudi,White,Standard,2.5,Gas,Manual,55000,Dammam,45000,9
Nissan,Navara,Saudi,White,Standard,2.4,Gas,Manual,204000,Dammam,42000,9
Nissan,Patrol,Saudi,White,Standard,4.0,Gas,Manual,106000,Dammam,37000,19
Hyundai,Accent,Saudi,Brown,Standard,1.4,Gas,Automatic,186000,Dammam,30000,8
Mercury,Grand Marquis,Saudi,Blue,Semi Full,4.6,Gas,Automatic,300000,Dammam,27000,14
Lexus,GS,Other,Silver,Semi Full,2.5,Gas,Automatic,58000,Dammam,137000,9
Chevrolet,Tahoe,Other,White,Full,5.3,Gas,Automatic,193000,Dammam,118000,10
Ford,Taurus,Other,Grey,Semi Full,3.5,Gas,Automatic,131000,Dammam,67000,8
Ford,Taurus,Other,Grey,Semi Full,3.5,Gas,Automatic,123000,Dammam,65000,9
Ford,Expedition,Saudi,White,Full,3.8,Gas,Automatic,300000,Dammam,55000,12
Toyota,Corolla,Saudi,White,Standard,1.6,Gas,Automatic,67000,Dammam,52000,7
Toyota,Corolla,Saudi,Silver,Standard,1.6,Gas,Automatic,69600,Dammam,52000,7
Toyota,Corolla,Saudi,Silver,Standard,1.6,Gas,Automatic,52000,Dammam,51000,7
Hyundai,Accent,Saudi,White,Standard,1.4,Gas,Automatic,54000,Dammam,42000,6
Hyundai,Accent,Saudi,Silver,Standard,1.4,Gas,Automatic,80000,Dammam,42000,6
Hyundai,Accent,Saudi,Silver,Standard,1.4,Gas,Automatic,117000,Dammam,33000,7
BMW,The 5,Saudi,Silver,Full,2.0,Gas,Automatic,120000,Riyadh,61000,9
GMC,Sierra,Saudi,Brown,Semi Full,5.3,Gas,Automatic,155000,Riyadh,66500,11
Nissan,Navara,Saudi,White,Standard,2.5,Gas,Manual,185000,Hail,43000,9
Toyota,Camry,Saudi,White,Full,1.1,Gas,Automatic,420,Al-Medina,30000,18
Toyota,Innova,Saudi,White,Semi Full,2.7,Gas,Automatic,224000,Al-Medina,62000,9
Toyota,Innova,Saudi,White,Full,2.7,Gas,Automatic,170000,Makkah,50000,10
Toyota,Corolla,Saudi,White,Semi Full,1.6,Gas,Automatic,190000,Jeddah,21000,12
Ford,Explorer,Saudi,Navy,Standard,3.5,Gas,Automatic,87300,Riyadh,105000,9
Hyundai,Tucson,Saudi,Another Color,Standard,1.6,Gas,Automatic,146000,Dammam,75000,7
Ford,Expedition,Saudi,Black,Standard,5.4,Gas,Automatic,270000,Riyadh,49500,12
BMW,The 5,Saudi,Black,Full,2.3,Gas,Automatic,216500,Riyadh,24000,16
Mercury,Grand Marquis,Other,Navy,Full,4.0,Gas,Automatic,362000,Jeddah,19000,17
Toyota,FJ,Saudi,Bronze,Full,4.0,Gas,Automatic,300000,Riyadh,50000,17
Toyota,Fortuner,Saudi,White,Semi Full,4.0,Gas,Automatic,103000,Dammam,86000,10
Toyota,Hilux,Saudi,White,Full,2.7,Gas,Manual,184000,Aseer,70000,10
BMW,The 5,Gulf Arabic,Black,Standard,3.0,Gas,Automatic,16000,Jubail,145000,7
Nissan,Patrol,Saudi,White,Full,4.0,Gas,Automatic,42000,Jeddah,185000,6
Chevrolet,Tahoe,Saudi,Silver,Semi Full,3.5,Gas,Automatic,95560,Dammam,80000,11
Hyundai,Elantra,Saudi,White,Standard,2.0,Gas,Automatic,130000,Dammam,53000,5
Toyota,FJ,Saudi,Black,Full,4.0,Gas,Automatic,35000,Riyadh,70000,13
Ford,Expedition,Saudi,Grey,Standard,5.4,Gas,Automatic,318500,Riyadh,24500,16
Hyundai,Accent,Saudi,White,Standard,1.4,Gas,Automatic,115,Riyadh,22500,9
Toyota,Hilux,Saudi,White,Standard,2.7,Gas,Manual,300000,Riyadh,75000,10
Ford,Victoria,Saudi,Brown,Full,4.6,Gas,Automatic,343000,Jeddah,29000,14
Toyota,Corolla,Saudi,Silver,Semi Full,1.6,Gas,Automatic,201000,Jeddah,35000,10
Chevrolet,Spark,Saudi,White,Standard,1.4,Gas,Automatic,90000,Riyadh,26000,6
Nissan,Sunny,Saudi,White,Standard,1.5,Gas,Automatic,92904,Riyadh,25000,7
Hyundai,Accent,Saudi,White,Standard,1.4,Gas,Automatic,100000,Riyadh,33000,7
Mazda,3,Saudi,Brown,Standard,2.0,Gas,Automatic,100000,Riyadh,53000,7
Toyota,Avalon,Saudi,White,Full,3.5,Gas,Automatic,359000,Riyadh,60000,14
Toyota,Prado,Gulf Arabic,White,Standard,4.0,Gas,Automatic,90000,Jeddah,138000,7
Mitsubishi,Pajero,Saudi,Brown,Semi Full,3.5,Gas,Automatic,99000,Al-Ahsa,55000,10
Toyota,Camry,Saudi,Another Color,Standard,2.5,Gas,Automatic,84000,Qassim,45000,8
Hyundai,Accent,Saudi,Grey,Standard,1.4,Gas,Automatic,151000,Dammam,24000,9
GMC,Yukon,Saudi,Another Color,Full,6.0,Gas,Automatic,182,Dammam,42000,16
Toyota,Yaris,Saudi,White,Standard,1.5,Gas,Automatic,30000,Dammam,46000,6
Hyundai,Tucson,Gulf Arabic,White,Standard,2.0,Gas,Automatic,66000,Jeddah,47000,10
Nissan,Maxima,Gulf Arabic,White,Semi Full,3.5,Gas,Automatic,180,Riyadh,40000,11
Nissan,Patrol,Gulf Arabic,White,Semi Full,4.0,Gas,Automatic,72000,Najran,160000,6
Hyundai,Tuscani,Saudi,Red,Semi Full,2.0,Gas,Automatic,95000,Riyadh,55000,9
Ford,Victoria,Saudi,Bronze,Full,1.2,Gas,Automatic,60000,Jeddah,55000,14
Jeep,Compass,Saudi,White,Full,2.4,Gas,Automatic,247885,Jazan,38999,9
Toyota,Camry,Saudi,White,Standard,1.5,Gas,Automatic,180,Arar,28000,10
Toyota,Land Cruiser,Gulf Arabic,White,Full,5.7,Gas,Manual,95000,Hail,160000,9
Nissan,Armada,Saudi,Blue,Full,5.6,Gas,Automatic,138000,Jeddah,60000,13
Audi,A3,Saudi,Navy,Full,1.4,Gas,Automatic,59000,Jeddah,70000,9
Toyota,Camry,Saudi,White,Full,2.5,Gas,Automatic,36000,Aseer,95000,6
Chevrolet,Tahoe,Saudi,Black,Standard,1.8,Gas,Automatic,350000,Dammam,50000,12
Kia,Sportage,Saudi,Golden,Standard,2.0,Gas,Automatic,75000,Al-Ahsa,50000,8
Ford,Expedition,Saudi,Blue,Semi Full,3.0,Gas,Automatic,300,Aseer,18000,18
Maserati,Quattroporte,Gulf Arabic,White,Full,3.8,Gas,Automatic,115000,Dammam,125000,11
